"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","EPS","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"CUBI","Customers Bancorp","United States","Financial Services","Banks由egional",31.8199996948242,11.3400001525879,11.3400001525879,32.1300010681152,179020.8,20.9591999740601,29206049,6423757824,17322162000,18439248000,899615000,693354000,59557000,-13203000,46354000,56246000,149635000,929336470.267021,290.850143559951,0.00305034131543759,0.00721602545893237,1.92583392570491,16.5227121976144,2.80599640799499,"HOLD",250.5,24.9501992031872,947,94.3227091633466,688,68.5600398604883
"TPC","Tutor Perini Corp","United States","Industrials","Engineering & Construction",18.9500007629395,11.2799997329712,11.2799997329712,20.0699996948242,366867.2,15.1865599746704,40865024,1664080384,3502672000,5045617000,1553856000,374289000,41804000,-11385000,30419000,35495000,1349516000,774392235.977539,83.7879628743661,0.00703481853656352,0.0182797659851509,0.868591194269212,21.8169386104392,1.67996464641298,"HOLD",528,52.5896414342629,668,66.5338645418327,687,68.4603886397608
"FMBH","First Mid Ill Bncshr","United States","Financial Services","Banks由egional",43.9300003051758,25.1126117706299,25.1126117706299,44.7400016784668,38983.064516129,33.6635451009197,14637402,811065920,4158120000,4726348000,568228000,417281000,30477000,225000,30702000,13569000,48384000,643021074.326981,136.434688453588,0.00287092698210119,0.0378538898539838,0.927008768359303,47.3889803468922,1.74932025017619,"HOLD",481,47.9083665338645,714,71.1155378486056,686,68.3607374190334
"QD","Qudian Inc ADR","China","Financial Services","Credit Services",2.27999997138977,1.24000000953674,1.17999994754791,3.66000008583069,5906922.4,1.86448000335693,187111665,-272958720,1488188000,13398032000,11899844000,1537558000,0,0,0,673875000,694382000,426614590.846692,Inf,0.0502965659434162,0,3.60145905387566,0.6330767439758,1.83870964020522,"HOLD",430,42.8286852589641,763,75.996015936255,685,68.2610861983059
"PCYG","Park City Group","United States","Technology","Software輸pplication",6.1100001335144,5.05000019073486,4.03000020980835,7.65999984741211,49940.8,5.516,12880666,102087312,10357833,55015416,44649205,23894653,2532666,-90293,2442373,1622859,5174204,78700870.9797544,4.08969560139395,0.0294982591788454,0.0239243540862355,0.125991854769,48.4951995088633,1.20990097084042,"HOLD",918,91.4342629482072,274,27.2908366533865,684,68.1614349775785
"COWN","Cowen Group Inc","United States","Financial Services","Capital Markets",35.1500015258789,16.3988380432129,16.3988380432129,42.1699981689453,574709.6,27.2056132965088,23904711,-458772384,6659078000,7828199000,868196000,645586000,221635000,837000,222472000,92167000,440774000,840250628.125694,30.045245561396,0.0117737170452616,-0.484928927195409,3.85559984389688,9.11661037166984,2.14344464121509,"HOLD",314.5,31.3247011952191,876,87.2509960159363,683,68.061783756851
"CCB","Coastal Financial Corp","United States","Financial Services","Banks由egional",26.2199993133545,12.3999996185303,12.3999996185303,31.4899997711182,21345.6,21.1936399993896,8534548,355316960,1625905000,1766122000,140217000,18965000,7126000,-618000,6508000,4661000,16351000,223775842.699791,228.16516980073,0.00263911553109015,0.0183160409792992,0.546133198852476,48.0102644710987,2.11451613870793,"HOLD",320,31.8725099601594,870,86.6533864541833,682,67.9621325361236
"EBF","Ennis Inc","United States","Industrials","Business Equipment & Supplies",21.3500003814697,17.1974067687988,15.0545482635498,21.8500003814697,137401.6,18.1698704528809,22976913,480718496,63097000,359791000,296694000,89358000,12625000,-1252000,11373000,8363000,92443000,490557101.314997,4.99778217821782,0.0232440500179271,0.023658336624518,0.363974046470037,58.6580295725214,1.24146626689118,"HOLD",889.5,88.5956175298805,300,29.8804780876494,681,67.8624813153961
"SURF","Surface Oncology Inc","United States","Healthcare","Biotechnology",7.80000019073486,7,6.86999988555908,13.8199996948242,1460317.6,9.32795999908447,30931511,199604256,61391000,217138000,155747000,175141000,72309000,-21000,72288000,67348000,87570000,241265791.699718,0.849009113664966,0.310162200996601,0.362156606520454,2.17732654573519,3.58237500296546,1.11428574153355,"HOLD",1004,100,185,18.4262948207171,680,67.7628300946687
"SPRT","Support.com Inc","United States","Technology","Software輸pplication",4.59000015258789,1.83000004291534,1.72000002861023,7.09999990463257,2692024.8,2.30264000511169,14871992,59159952,4830000,39266000,34436000,13526000,198000,-66000,132000,19000,10543000,68262445.5492859,24.3939393939394,0.0004838791830082,0.00223123913285122,0.00127756927249557,3592.76029206768,2.5081967458731,"HOLD",261.5,26.0458167330677,926,92.2310756972112,679,67.6631788739412
"BWMX","Betterware DE Mexico Da DE Cv","Mexico","Consumer Cyclical","Specialty Retail",38.7299995422363,17.7067794799805,17.7067794799805,45.0505294799805,63835.4838709677,33.1556720118369,5113385,1266292480,3491867000,4413760000,921893000,649820000,93197000,-351681000,-258484000,50670000,2601167000,198041398.709278,37.4675901584815,0.0114800079750598,-0.204126616940819,9.90928709651239,3.90845468145408,2.18729778534967,"HOLD",303,30.1792828685259,882,87.8486055776892,678,67.5635276532138
"HBCP","Home Bancorp Inc","United States","Financial Services","Banks由egional",36.0499992370605,24.011137008667,24.011137008667,38.5299987792969,16965.6,29.9013893432617,6599196,168799232,2270008000,2591850000,321842000,187952000,30921000,-577000,30344000,11585000,30521000,237901010.765213,73.4131496394036,0.00446978027277813,0.17976385105828,1.75551688417801,20.5352620427461,1.50138659506412,"HOLD",646.5,64.3924302788845,538,53.5856573705179,677,67.4638764324863
"SONA","Southern National Bk","United States","Financial Services","Banks由egional",14.539999961853,8.64595413208008,8.64595413208008,15.9700002670288,86250.4,12.1626432037354,19026140,412224640,2698119000,3088673000,390554000,196185000,19394000,-117000,19277000,8963000,30520000,276640074.87421,139.121326183356,0.00290189346687072,0.0467633375821494,0.471088723198715,30.8646742021879,1.68171143863736,"HOLD",514,51.195219123506,670,66.7330677290837,676,67.3642252117588
"HMNF","Hmn Financial Inc","United States","Financial Services","Banks由egional",20.1100006103516,13.3299999237061,13.25,20.6499996185303,5919.2,17.3013600082397,3177424,10622508,806328000,909580000,103252000,86269000,8773000,-65000,8708000,3125000,11067000,63897998.5793457,91.9101789581671,0.00343565161942875,0.819768740112975,0.983501100262351,20.4473595453906,1.5086272112116,"HOLD",635,63.2470119521912,547,54.4820717131474,675,67.2645739910314
"CBTX","Cbtx Inc","United States","Financial Services","Banks由egional",30.7199993133545,16.1589241027832,16.1589241027832,31.8659801483154,55692,24.9462099609375,17055806,313087584,3402766000,3949217000,546451000,512007000,11776000,-342000,11434000,10236000,36177000,523954348.608707,288.957710597826,0.00259190619305042,0.0365201323345994,0.600147539201607,51.1874119391078,1.90111662867847,"HOLD",387,38.5458167330677,794,79.0836653386454,674,67.1649227703039
"MTL","Mechel Oao","Russia","Basic Materials","Steel",1.73000001907349,1.47000002861023,1.33000004291534,2.24000000953674,288781.451612903,1.73104838402041,91712151,350131360,4.24511e+11,1.9384e+11,-2.45129e+11,1.706e+09,8.959e+09,-1.14e+09,7.819e+09,1.6571e+10,6.9257e+10,158662022.97927,47.3837481861815,0.0854880313660751,22.3316186245071,180.68489092574,0.00957468004219845,1.17687073836935,"BUY",939,93.5258964143426,239,23.804780876494,672,66.965620328849
"ANAT","Amer Natl Insurance","United States","Financial Services","Insurance優iversified",107.870002746582,69.1682510375977,66.7723007202148,115.269996643066,36791.935483871,88.1561655844412,9211623,1934526080,23002248000,29467815000,6458270000,339947000,81420000,-10064000,71356000,306352000,1191420000,993657798.310478,282.513485630066,0.0103961559416604,0.0368855197858072,33.2571144086118,3.24351660283099,1.55953058127706,"HOLD",586,58.3665338645418,592,58.9641434262948,672,66.965620328849
"NTIP","Network-1 Sec Solu","United States","Technology","Communication Equipment",3.11999988555908,2.76729464530945,2.6097264289856,3.7914891242981,24817.6,3.2078560295105,13211463,29010536,344000,50989000,50645000,24221000,2180000,0,2180000,1687000,4150000,41219763.048068,0.157798165137615,0.0330855674753378,0.0751451127962613,0.127692141286699,24.4337658850433,1.12745489203597,"HOLD",983,97.9083665338645,195,19.4223107569721,672,66.965620328849
"BKTI","Bk Technologies Inc","United States","Technology","Communication Equipment",4.17999982833862,3.00999999046326,2.57290410995483,5.42000007629395,31904.8387096774,3.51144732390681,6148380,49405376,14966000,37490000,22524000,6826000,919000,-204000,715000,1065000,10553000,25700227.3445606,16.285092491839,0.0284075753534276,0.0144721092700519,0.173216359431265,24.131668868132,1.38870426630642,"HOLD",757.5,75.4482071713147,420,41.8326693227092,670,66.7663178873941
"CARS","Cars.com Inc","United States","Consumer Cyclical","Auto & Truck Dealerships",12.960000038147,8.77999973297119,7.3899998664856,15.3000001907349,840749.6,11.5294400367737,61619701,1435251072,735536000,1075712000,340176000,67719000,41750000,-4109000,37641000,7219000,153008000,798591327.310605,17.617628742515,0.00671090403379343,0.0262260734266847,0.117154090053115,110.623538898823,1.4760820537931,"HOLD",663,66.0358565737052,512,50.996015936255,669,66.6666666666667
"WOW","Wideopenwest Inc","United States","Communication Services","Entertainment",13.5900001525879,5.23000001907349,4.76000022888184,17.9099998474121,344126.4,10.0699200019836,45075178,3471183104,2699400000,2.487e+09,-212400000,12400000,77300000,-67800000,9500000,3100000,293200000,612571675.897926,34.9210866752911,0.0012464817048653,0.0027368190370173,0.0687739935269917,197.603766418686,2.59847038298776,"HOLD",241.5,24.0537848605578,933,92.9282868525896,667.5,66.5171898355755
"CMTL","Comtech Telecom Company","United States","Technology","Communication Equipment",24.8400001525879,13.7132978439331,13.7132978439331,30.0100002288818,257709.6,21.3164514770508,25355445,872566720,483311000,946595000,463284000,30934000,10857000,-2796000,8061000,4205000,161292000,629829257.668934,44.5160725799024,0.00444223770461496,0.00923826203227187,0.165842090328133,149.781036306524,1.81138048887178,"HOLD",421.5,41.9820717131474,753,75,667.5,66.5171898355755
"KSPN","Kaspien Holdings Inc","United States","Consumer Cyclical","Specialty Retail",23.8299999237061,7.55000019073486,7.55000019073486,52.1500015258789,19956.8,21.0784000968933,1256821,61081868,47238000,49377000,2139000,2396000,-7384000,-347000,-7731000,2552000,38913000,29950044.3341122,-6.39734561213434,0.0516839824209652,-0.126567838429565,2.03051985923214,11.7359107892289,3.15629130088626,"HOLD",206,20.5179282868526,966,96.2151394422311,666,66.3677130044843
"MBWM","Mercantile Bank Corp","United States","Financial Services","Banks由egional",32.4700012207031,19.2037620544434,19.2037620544434,34.2400016784668,47245.1612903226,26.7092456356172,14843443,465304000,3995790000,4437344000,441554000,626006000,21571000,-1788000,19783000,14082000,43682000,481966612.329437,185.238978257846,0.00317352001557689,0.0425162904251844,0.948701726412127,34.2257216538444,1.69081459813184,"HOLD",496,49.402390438247,674,67.1314741035857,665,66.2680617837568
"MTEX","Mannatech Inc","United States","Consumer Defensive","Household & Personal Products",20.3799991607666,15.6188879013062,14.460000038147,20.3799991607666,3968,17.209922958374,876352,28913498,39364000,65336000,25972000,22207000,2749000,-182000,2567000,727000,39189000,17860053.0245361,14.3193888686795,0.0111270968531897,0.0887820629658853,0.829575330460819,24.5667854532822,1.30483036241411,"HOLD",818.5,81.5239043824701,351,34.9601593625498,664,66.1684105630294
"INOD","Innodata Inc","United States","Technology","Information Technology Services",6.30000019073486,3.08999991416931,2.45000004768372,9.44999980926514,243807.2,5.15631997680664,23204231,157240592,31004000,57254000,29640000,17573000,7000,-299000,-292000,1185000,15294000,146186659.725856,4429.14285714286,0.020697243860691,-0.00185702684202563,0.0510682728507573,123.364269810849,2.03883506981537,"HOLD",317,31.5737051792829,851,84.7609561752988,663,66.0687593423019
"EVOL","Evolving Systems Inc","United States","Technology","Software輸pplication",2.73000001907349,1.13999998569489,1.05999994277954,3.94000005722046,387737.903225806,2.13887095932038,7990620,32069842,9386000,19076000,9690000,2763000,-357000,-50000,-407000,587000,6964000,21814392.752409,-26.2913165266106,0.0307716502411407,-0.0126910509880279,0.073461133178652,37.1625089478858,2.39473688888638,"HOLD",252.5,25.1494023904382,915,91.1354581673307,662,65.9691081215745
"CTIB","Cti Inds Corp","United States","Consumer Cyclical","Specialty Retail",2.29999995231628,1.52999997138977,1.37999999523163,3.05999994277954,2442268,2.04679998588562,3390547,25834738,20215562,21948575,-680948,0,2023207,-67841,1955366,0,0,7798257.93832612,9.99184067670782,0,0.0756874716515414,0,Inf,1.50326797080074,"HOLD",622.5,62.0019920318725,541,53.8844621513944,661,65.869456900847
"BBSI","Barrett Business S","United States","Industrials","Staffing & Employment Services",68.8600006103516,53.9370880126953,53.9370880126953,74.2911071777344,45036.2903225806,67.2214482830417,7197388,383902496,576715000,774950000,198235000,68688000,50946000,-1674000,49272000,7151000,233176000,495612142.072937,11.3201232677737,0.00922769210916833,0.128345088957171,0.99355488407739,69.306690263311,1.27667256701259,"BUY",830,82.6693227091634,333,33.1673306772908,660,65.7698056801196
"LINC","Lincoln Educational","United States","Consumer Defensive","Education & Training Services",6.40999984741211,5.67999982833862,4.53000020980835,7.80000019073486,164116.129032258,6.06733870890833,16677831,226073264,142141000,245190000,91067000,38026000,13263000,-2026000,11237000,46020000,81792000,106904894.165165,10.7171077433462,0.187691178269913,0.0497051256799654,2.75935162072334,2.32300943427129,1.12852113400275,"BUY",965,96.1155378486056,197,19.6215139442231,659,65.6701544593921
"BANF","Bancfirst Corp","United States","Financial Services","Banks由egional",70.6900024414062,41.8190536499023,41.8190536499023,76.8484878540039,92021.7741935484,58.308783131261,13602247,770123776,8144472000,9212357000,1067885000,1616912000,43085000,-18129000,24956000,35358000,109963000,961542873.638611,189.032656376929,0.00383810570953774,0.0324051805407447,2.59942346290286,27.1944927212685,1.69037786060879,"HOLD",487.5,48.5557768924303,673,67.0318725099602,658,65.5705032386647
"HMLP","Hoegh Lng Partners LP","Bermuda","Energy","Oil & Gas Midstream",14.539999961853,10.5685720443726,10.5685720443726,17.0200004577637,169324.8,14.0731942443848,17460617,1078158336,488495000,981810000,325555000,31770000,25680000,0,25680000,18513000,36059000,253877370.51393,19.0223909657321,0.0188559904665872,0.0238183939617567,1.06027181055515,13.7134646202091,1.37577715331894,"BUY",754,75.0996015936255,405,40.3386454183267,656.5,65.4210264075735
"BWFG","Bankwell Financial","United States","Financial Services","Banks由egional",26.9500007629395,14.7376518249512,14.7376518249512,28.7600002288818,21816.1290322581,20.0913635069324,5273605,31832130,2077145000,2253747000,176602000,409598000,6983000,409000,7392000,336000,14216000,142123658.773441,297.457396534441,0.000149085057018379,0.232218202174972,0.063713531825004,422.987079682861,1.82864957613617,"HOLD",398,39.6414342629482,761,75.796812749004,656.5,65.4210264075735
"CNTY","Century Casinos IN","United States","Consumer Cyclical","Resorts & Casinos",10.2700004577637,5.51000022888184,4.42000007629395,12.25,319661.6,7.02343999862671,25441538,746511552,553777000,680760000,118154000,63413000,3588000,-2622000,966000,6713000,84802000,261284606.906212,154.341415830546,0.00986103766378753,0.00129401882316752,0.26385983426002,38.9221818719219,1.86388385320409,"HOLD",385,38.3466135458167,772,76.8924302788845,654,65.1718983557548
